objectid,parking_type,spaces,x_utm,y_utm,lat,lon
1455005,A - Horquilla,8,723497.1660000002,4371234.717,39.46169353109195,-0.40215986480164617
1455006,A - Horquilla,6,723492.9160000002,4371244.300000001,39.46178089427697,-0.40220600851275223
1455007,A - Horquilla,2,723469.6469999999,4371232.967,39.461684921400405,-0.40248001220601554
1455008,A - Horquilla,6,723386.5609999998,4371236.300000001,39.4617364829982,-0.4034437244709292
1455009,A - Horquilla,2,723511.977,4371365.021,39.46286259916245,-0.40194423531490947
1455010,A - Horquilla,4,723476.6459999997,4371358.179,39.46281018302951,-0.40235681067786894
1455011,A - Horquilla,4,723736.8200000003,4371392.861,39.46305479814098,-0.3993238976998124
1455012,A - Horquilla,4,725538.193,4372604.934,39.47349489491423,-0.377995819501817
1455013,A - Horquilla,2,725532.0899999999,4372614.744000001,39.47358479562329,-0.3780633836718992
1455014,A - Horquilla,8,725539.0420000004,4372623.241,39.47365945678725,-0.37797976911225495
1455015,A - Horquilla,8,725520.1179999998,4372647.805,39.47388552031453,-0.37819125043583646
1455016,A - Horquilla,8,725525.1380000003,4372642.011,39.47383205214175,-0.3781349061558931
1455017,A - Horquilla,8,725440.284,4372733.725,39.47467981643232,-0.37908941892909964
1455018,A - Horquilla,4,725407.9809999997,4372743.41,39.47477545384659,-0.3794613239334723
1455019,A - Horquilla,4,725394.3940000003,4372726.279999999,39.47462482214788,-0.37962491684144234
1455020,A - Horquilla,4,725399.1030000001,4372712.154999999,39.474496447270084,-0.3795749981925201
1455021,A - Horquilla,18,725359.1409999998,4372675.936000001,39.47418089850633,-0.38005136653799093
1455022,A - Horquilla,4,727840.0559999999,4372234.426999999,39.46955370108422,-0.3513886260930842
1455023,A - Horquilla,4,723719.3169999998,4371381.207,39.46295444473005,-0.3995310595610457
1455024,A - Horquilla,10,723863.1600000001,4371466.948999999,39.46368884817126,-0.39783191194994866
1455025,A - Horquilla,6,723217.2860000003,4371525.459000001,39.46438321335471,-0.4053127027491668
1455026,A - Horquilla,6,723291.6229999997,4370614.931,39.456167930043286,-0.40475403928731113
1455027,A - Horquilla,4,724668.8289999999,4374215.414000001,39.48821856667381,-0.3875501440934768
1455028,A - Horquilla,2,725736.0829999996,4373064.550000001,39.477580086310425,-0.37554194558646015
1455029,A - Horquilla,4,725733.9989999998,4373061.050000001,39.47754912897512,-0.3755673354842838
1455030,A - Horquilla,2,724232.1660000002,4372308.384,39.47116682047929,-0.39326399949087504
1455031,A - Horquilla,2,728646.2079999996,4371864.134,39.46600697347419,-0.34215354114867
1455032,A - Horquilla,4,728641.2079999996,4371865.884,39.46602405299858,-0.3422110042767989
1455033,A - Horquilla,4,728635.9579999996,4371867.759,39.466042324004,-0.3422713277443819
1455034,A - Horquilla,2,728630.5829999996,4371869.634,39.46606062817522,-0.34233310281499846
1455035,A - Horquilla,4,725071.1100000003,4373259.188999999,39.4795062471397,-0.3831998064687655
1455036,A - Horquilla,4,725091.6100000003,4373327.4120000005,39.480114973233555,-0.3829386662599394
1455037,A - Horquilla,2,725093.1100000003,4373333.634,39.48017058626042,-0.38291914302151286
1455038,A - Horquilla,2,728051.4989999998,4372072.217,39.468037663363056,-0.34898853817563186
1455039,A - Horquilla,2,728606.4989999998,4372433.217,39.47113978736553,-0.34241967844489074
1455040,A - Horquilla,4,728616.2489999998,4372457.217,39.47135321968539,-0.3422982231666632
1455041,A - Horquilla,6,728625.6660000002,4372472.967,39.47149248279167,-0.3421834617613892
1455042,A - Horquilla,4,726754.2079999996,4373389.884,39.480240764328464,-0.3636060970195561
1455043,A - Horquilla,4,725575.5899999999,4372093.221999999,39.4688790887666,-0.37773451429199506
1455044,B - Estuctura,28,727786.3480000002,4373530.24,39.48123149380518,-0.3515698047154154
1455045,A - Horquilla,2,724480.648,4375163.891000001,39.49680514484404,-0.38941668425090425
1455046,A - Horquilla,2,724484.8430000003,4375157.733999999,39.4967486293248,-0.38937002075411775
1455047,A - Horquilla,2,724473.6200000001,4375157.517000001,39.4967496056412,-0.38950048385461916
1455048,A - Horquilla,2,724477.9790000003,4375152.176999999,39.496700401336014,-0.3894516396912787
1455049,A - Horquilla,4,724347.8020000001,4375039.5370000005,39.49572047387314,-0.3910019777544
1455050,A - Horquilla,10,725066.4160000002,4372251.717,39.47043901450596,-0.383594286639454
1455051,A - Horquilla,6,724962.6660000002,4372159.800000001,39.469638770820175,-0.3848302004110307
1455052,A - Horquilla,4,725499.7460000003,4374108.448999999,39.48703834429809,-0.3779338959511629
1455053,A - Horquilla,2,725760.2939999998,4372367.882999999,39.471302933487614,-0.37549653927151694
1455054,A - Horquilla,4,725450.2489999998,4373231.384,39.47915671821198,-0.37880545097090307
1455055,A - Horquilla,2,726820.9989999998,4372881.050000001,39.475643120172435,-0.36300337453433723
1455056,A - Horquilla,2,727394.2489999998,4372302.050000001,39.47028025968583,-0.3565428499346
1455057,A - Horquilla,2,727447.0829999996,4372313.134,39.47036606795414,-0.3559254892478785
1455058,A - Horquilla,2,726664.9160000002,4371958.884,39.467383757176954,-0.36512950612338746
1455059,A - Horquilla,2,726688.5829999996,4371957.550000001,39.46736551789649,-0.3648551146577176
1455060,A - Horquilla,2,725454.3329999996,4369609.688999999,39.44655607253579,-0.37998147547963756
1455061,A - Horquilla,2,725471.5729999999,4369716.448999999,39.44751253090969,-0.379745285372841
1455062,A - Horquilla,2,725476.4989999998,4369758.634,39.44789095802255,-0.3796738540202368
1455063,A - Horquilla,2,725483.9160000002,4369793.384,39.4482018089732,-0.3795760115394669
1455064,A - Horquilla,2,725489.4160000002,4369829.050000001,39.44852140670893,-0.3795001152053662
1455065,A - Horquilla,2,725492.8329999996,4369883.550000001,39.44901107850676,-0.3794420427589621
1455066,A - Horquilla,2,725495.5829999996,4369899.467,39.44915363097008,-0.3794047407707748
1455067,A - Horquilla,4,725506.9869999997,4369974.228,39.44982358530676,-0.37924709481651614
1455068,A - Horquilla,2,725509.7960000001,4369985.290999999,39.449922430333366,-0.37921074600291943
1455069,A - Horquilla,2,725527.2970000003,4370061.0879999995,39.45060011314131,-0.37898195798092044
1455070,A - Horquilla,2,725534.5980000002,4370108.732000001,39.451027055097605,-0.37888110004352876
1455071,A - Horquilla,2,725531.6330000004,4370125.5879999995,39.45117955579821,-0.3789098320780157
1455072,A - Horquilla,2,725533.9740000004,4370137.9969999995,39.45129063882458,-0.37887846107255346
1455073,A - Horquilla,2,725185.7570000002,4371289.603,39.46174761206793,-0.3825329814218364
1455074,A - Horquilla,2,725183.6519999998,4371296.071,39.46180638246327,-0.38255524289884024
1455075,A - Horquilla,2,725555.3569999998,4370236.092,39.4521680128612,-0.3785970605483881
1455076,A - Horquilla,2,725582.7249999996,4370405.777000001,39.453688214219426,-0.37822197568798493
1455077,A - Horquilla,2,725583.4280000003,4370445.226,39.45404311837345,-0.3782004851781185
1455078,A - Horquilla,2,725598.4740000004,4370502.2469999995,39.45455243460619,-0.378006521017513
1455079,A - Horquilla,2,725603.5860000001,4370535.491,39.45485033127595,-0.3779359325200682
1455080,A - Horquilla,2,725580.3260000004,4370539.460999999,39.45489215871372,-0.37820466378914946
1455081,A - Horquilla,2,725556.9129999997,4370396.9969999995,39.45361594388513,-0.3785246407380208
1455082,A - Horquilla,2,725544.2709999997,4370314.176000001,39.45287376592758,-0.3786994007457446
1455083,A - Horquilla,2,725542.3389999997,4370296.265000001,39.45271305128403,-0.37872788255414447
1455084,A - Horquilla,2,725533.4419999998,4370252.192,39.45231867089839,-0.378846068843746
1455085,A - Horquilla,4,725526.068,4370190.382999999,39.45176424614277,-0.37895256089963647
1455086,A - Horquilla,2,725515.591,4370139.460999999,39.45130862976862,-0.3790914015512386
1455087,A - Horquilla,2,725492.7640000004,4369987.631999999,39.44994796093905,-0.37940770090591386
1455088,A - Horquilla,2,725491.534,4369973.585000001,39.449821842878855,-0.37942672448240833
1455089,A - Horquilla,2,725477.4510000004,4369887.033,39.44904645614113,-0.3796194530253142
1455090,A - Horquilla,2,725467.1560000004,4369841.134,39.44863600393474,-0.3797544742253458
1455091,A - Horquilla,2,725462.8449999997,4369817.762,39.448426755792234,-0.3798124150629023
1455092,A - Horquilla,2,725462.8449999997,4369782.817,39.44811220819949,-0.3798242118528914
1455093,A - Horquilla,2,725451.835,4369744.653999999,39.44777157616184,-0.3799649194676909
1455094,A - Horquilla,2,725447.3480000002,4369718.585000001,39.447538097606966,-0.38002581251358386
1455095,A - Horquilla,2,725446.2800000003,4369693.641000001,39.44731385062909,-0.3800466314819948
1455096,A - Horquilla,2,725432.3629999999,4369624.811000001,39.4466979383629,-0.38023143620352967
1455097,A - Horquilla,2,725423.892,4369570.125,39.446207913980395,-0.38034823809107976
1455098,A - Horquilla,2,725379.7300000004,4369578.055,39.44629084818042,-0.3808582663960012
1455099,A - Horquilla,4,725810.0240000002,4371020.032,39.459157667597964,-0.37537508297398287
1455100,A - Horquilla,2,725574.0039999997,4370353.216,39.45321738627394,-0.37834099078373373
1455101,A - Horquilla,8,726344.6459999997,4372136.295,39.46906492041289,-0.3687886227272513
1455102,A - Horquilla,8,726384.7609999999,4372158.875,39.469257616413444,-0.3683150933249777
1455103,A - Horquilla,2,726417.21,4371641.331,39.4645906142207,-0.3681138676817996
1455104,A - Horquilla,2,726425.1830000002,4371645.870999999,39.46462938242627,-0.3680197403575102
1455105,A - Horquilla,2,726441.6809999999,4371656.169,39.46471773676089,-0.36782466196708735
1455106,A - Horquilla,2,726444.5599999996,4371664.585000001,39.464792732845,-0.36778837357044625
1455107,A - Horquilla,2,725472.375,4369568.793,39.44618323676621,-0.37978581881805074
1455108,A - Horquilla,4,725583.5980000002,4369554.244000001,39.446023161747206,-0.37849947788132204
1455109,A - Horquilla,2,725638.8530000001,4369552.124,39.44598960906775,-0.37785870749624795
1455110,A - Horquilla,2,725510.1179999998,4369672.6899999995,39.44710855739833,-0.3793125592667899
1455111,A - Horquilla,2,725531.9579999996,4369670.984999999,39.447087492955724,-0.3790595779214551
1455112,A - Horquilla,2,725553.54,4369669.069,39.44706459626121,-0.37880966332744265
1455113,A - Horquilla,2,725715.3949999996,4369658.176000001,39.44692415387926,-0.37693425112695333
1455114,A - Horquilla,2,725716.2740000002,4369667.223999999,39.447005366431206,-0.3769209885263838
1455115,A - Horquilla,2,725513.9570000004,4369687.079,39.447237070953314,-0.3792631311126424
1455116,A - Horquilla,2,725466.3380000005,4369689.198000001,39.44726860880389,-0.3798152620037788
1455117,A - Horquilla,2,725425.182,4369694.679,39.44732871497967,-0.38029122470490795
1455118,A - Horquilla,2,725342.8700000001,4369686.924000001,39.44728044552897,-0.3812494677525212
1455119,A - Horquilla,2,725373.2199999997,4369684.390000001,39.44724969695064,-0.38089796532287806
1455120,A - Horquilla,2,725419.3059999999,4369680.186000001,39.447199797819366,-0.38036433529177804
1455121,A - Horquilla,2,725464.3430000003,4369804.074999999,39.44830316404242,-0.37979964384401627
1455122,A - Horquilla,2,725532.5729999999,4369879.078,39.448960421462516,-0.37898216870291623
1455123,A - Horquilla,2,725590.7209999999,4369872.152000001,39.44888285313272,-0.37830940657517387
1455124,A - Horquilla,2,725605.8329999996,4369872.115,39.448878562400566,-0.3781339681263974
1455125,A - Horquilla,2,725645.2769999998,4369864.892999999,39.44880322446613,-0.37767846186789705
1455126,A - Horquilla,2,725704.4249999998,4369857.486,39.44872105709527,-0.3769942556627343
1455127,A - Horquilla,2,725735.4249999998,4369854.634,39.448687262757424,-0.3766353095913864
1455128,A - Horquilla,2,725720.9989999998,4369870.217,39.44883130857905,-0.3767975287076978
1455129,A - Horquilla,2,725683.0800000001,4369875.608999999,39.44888977821541,-0.3772359470960709
1455130,A - Horquilla,2,725575.7769999998,4369888.967,39.44903812187739,-0.378477227597758
1455131,A - Horquilla,4,725900.2589999996,4371163.812000001,39.460428187408525,-0.3742786403721137
1455132,A - Horquilla,4,725895.6670000004,4371148.166999999,39.4602885689403,-0.3743372571073323
1455133,A - Horquilla,4,727527.3190000001,4372428.986,39.471387647342205,-0.3549541649507904
1455134,A - Horquilla,6,725421.1119999997,4372297.179,39.47075541007691,-0.37945961127381983
1455135,A - Horquilla,6,725429.9910000004,4372293.255999999,39.47071777310243,-0.37935781896939996
1455136,A - Horquilla,2,725544.8329999996,4369893.244999999,39.44908473167549,-0.3788350449207533
1455137,A - Horquilla,2,725463.9989999998,4369902.967,39.44919340251614,-0.37977025258087005
1455138,A - Horquilla,2,725398.6660000002,4369911.356000001,39.449286011398755,-0.3805259447739334
1455139,A - Horquilla,2,725374.5549999997,4369912.078,39.449298818893304,-0.3808056330169645
1455140,A - Horquilla,4,725346.7209999999,4369915.523,39.449337110012515,-0.3811276271408923
1455141,A - Horquilla,2,725323.2769999998,4369920.744999999,39.44939024712641,-0.3813980535484692
1455142,A - Horquilla,2,725258.0549999997,4369928.688999999,39.449478810983905,-0.38215261197060385
1455143,A - Horquilla,2,725265.9440000001,4369912.744999999,39.449333232301086,-0.3820663972951089
1455144,A - Horquilla,2,725303.1100000003,4369908.244999999,39.449283006718225,-0.38163641259612113
1455145,A - Horquilla,2,725345.3880000003,4369902.800000001,39.44922293611892,-0.38114739649490287
1455146,A - Horquilla,2,725416.3880000003,4369894.023,39.449125355868055,-0.3803260404395675
1455147,A - Horquilla,2,725446.8329999996,4369890.300000001,39.44908387689594,-0.37997382774286403
1455148,A - Horquilla,2,725737.6859999998,4369955.888,39.44959807718537,-0.3765748347825568
1455149,A - Horquilla,2,725736.335,4369947.039999999,39.449518788664804,-0.3765935108235033
1455150,A - Horquilla,2,725446.0279999999,4369975.7469999995,39.44985321465825,-0.37995432895581704
1455151,A - Horquilla,2,725405.9069999997,4369983.312000001,39.449931808540754,-0.38041758931120184
1455152,A - Horquilla,2,725371.0180000002,4370006.443,39.45014914478047,-0.3808148528303439
1455153,A - Horquilla,2,725337.3490000004,4370009.924000001,39.45018928649883,-0.3812045847281355
1455154,A - Horquilla,2,725569.9850000003,4370158.16,39.45146270030297,-0.37845354639043194
1455155,A - Horquilla,2,725569.432,4370296.584000001,39.45270882764335,-0.3784132066199979
1455156,A - Horquilla,2,725597.3959999997,4370295.301000001,39.45268995509387,-0.3780889591206113
1455157,A - Horquilla,2,725613.2010000004,4370293.41,39.45266879396475,-0.3779060913864486
1455158,A - Horquilla,2,725647.7170000002,4370287.398,39.45260563687197,-0.37750736931514345
1455159,A - Horquilla,2,725672.0999999996,4370285.642000001,39.452583442519725,-0.37722486026650054
1455160,A - Horquilla,2,725669.2640000004,4370309.958000001,39.452803058597375,-0.3772495701075291
1455161,A - Horquilla,2,724948.2489999998,4371687.884,39.46539471553493,-0.38515673237301795
1455162,A - Horquilla,2,724873.0829999996,4372021.050000001,39.468413257507585,-0.38591734323683424
1455163,A - Horquilla,2,723469.7659999998,4371241.206,39.46175905272505,-0.4024758717147403
1455164,A - Horquilla,2,724602.2029999997,4372230.152000001,39.47036615671032,-0.3889927813670284
1455165,A - Horquilla,2,725639.6789999995,4370312.119000001,39.452830261212256,-0.3775923420059887
1455166,A - Horquilla,2,725487.1919999998,4370325.802999999,39.45299336806567,-0.3793582022603692
1455167,A - Horquilla,2,725407.7609999999,4370335.124,39.45309805973929,-0.38027730845938895
1455168,A - Horquilla,2,725349.574,4370337.786,39.45313724705298,-0.3809520056609415
1455169,A - Horquilla,2,725326.2709999997,4370322.116,39.453002294623666,-0.38122785953246374
1455170,A - Horquilla,2,725352.2079999996,4370318.536,39.45296328441226,-0.38092791969037365
1455171,A - Horquilla,2,725389.2910000002,4370313.538000001,39.45290859303928,-0.38049904562274833
1455172,A - Horquilla,2,725545.8499999996,4370450.397,39.45409950523336,-0.37863505285565996
1455173,A - Horquilla,2,725519.517,4370472.335999999,39.454303878260994,-0.378933392803196
1455174,A - Horquilla,2,725551.5329999998,4370466.054,39.45423894876172,-0.3785637788973098
1455175,A - Horquilla,2,725633.0599999996,4370451.598999999,39.45408748189688,-0.37762205958723644
1455176,A - Horquilla,8,725268.4160000002,4373776.050000001,39.48410697270711,-0.38073344142855314
1455177,A - Horquilla,2,723911.7960000001,4373565.744999999,39.482568099727764,-0.39656260103182983
1455178,A - Horquilla,4,723915.3509999998,4373610.226,39.48296756072394,-0.39650636818260815
1455179,A - Horquilla,6,725484.9230000004,4370474.651000001,39.45433377377179,-0.3793342802451223
1455180,A - Horquilla,2,726340.5810000002,4371857.937000001,39.466560458411934,-0.3689302567849982
1455181,A - Horquilla,4,727753.6100000003,4372020.356000001,39.4676497269307,-0.3524656176497584
1455182,A - Horquilla,4,727619.9189999998,4372081.288000001,39.46823353565997,-0.353997375253163
1455183,A - Horquilla,4,727758.3329999996,4373010.884,39.47656420217253,-0.35207258280844983
1455184,A - Horquilla,2,727716.2489999998,4373013.717,39.47660083864041,-0.35256039596697397
1455185,A - Horquilla,6,724018.9989999998,4373324.800000001,39.480371380973494,-0.39539830402550097
1455186,A - Horquilla,4,725335.2489999998,4372561.800000001,39.47315979517147,-0.38036741174630445
1455187,A - Horquilla,4,725413.0829999996,4372860.050000001,39.47582401448085,-0.37936264760294325
1455188,A - Horquilla,4,727445.534,4372461.256999999,39.47169973393478,-0.35589297820933397
1455189,A - Horquilla,4,724405.9869999997,4374365.460999999,39.489637782448234,-0.39055297921310433
1455190,A - Horquilla,2,726343.8909999998,4372439.613,39.4717953159547,-0.36869448283775413
1455191,A - Horquilla,8,726264.1689999998,4372216.807,39.46981077518454,-0.3696959226608522
1455192,A - Horquilla,6,726329.8870000001,4372093.142000001,39.4686803762348,-0.36897466220026426
1455193,A - Horquilla,2,726339.3329999996,4372057.967,39.468361278626055,-0.36887689608400714
1455194,A - Horquilla,4,726360.0360000003,4372041.708000001,39.46820948591969,-0.36864198428141853
1455195,A - Horquilla,4,724776.1679999996,4371722.382999999,39.46575019517675,-0.3871434645570157
1455196,A - Horquilla,2,724494.9469999997,4371187.65,39.46101029677695,-0.3905891469079851
1455197,A - Horquilla,6,727313.9819999998,4373445.507999999,39.4805937413289,-0.35708531839049257
1455198,A - Horquilla,4,725196.392,4372365.25,39.47142695278778,-0.3820464644722051
1455199,A - Horquilla,2,727867.8300000001,4372758.264,39.474261392104935,-0.3508871473885287
1455200,A - Horquilla,2,727846.8380000005,4372756.172,39.474248119665,-0.35113166318965944
1455201,A - Horquilla,2,727832.2699999996,4372770.441,39.47438041107839,-0.35129598215730073
1455202,A - Horquilla,6,726656.6330000004,4370469.3780000005,39.45397875158616,-0.3657314993011677
1455203,A - Horquilla,4,729031.0939999996,4370150.024,39.45047613533289,-0.33827213783531185
1455204,A - Horquilla,4,726755.8600000003,4370911.336999999,39.45793074828062,-0.36442928847306905
1455205,A - Horquilla,6,725868.3329999996,4371310.384,39.46175588077297,-0.37459976208901985
1455206,A - Horquilla,6,725893.4160000002,4371325.467,39.461885065029065,-0.3743033897587446
1455207,A - Horquilla,2,727807.4579999996,4373293.759,39.479097348296484,-0.35140539792072467
1455208,A - Horquilla,6,724617.2489999998,4372202.967,39.47011753161109,-0.38882719426016354
1455209,A - Horquilla,4,724609.3329999996,4372216.467,39.47024111412045,-0.38891458299303694
1455210,A - Horquilla,4,724666.9649999999,4372211.517000001,39.47018151752621,-0.3882469300187514
1455211,A - Horquilla,4,724673.7829999998,4372218.948999999,39.47024663520859,-0.3881652451255521
1455212,A - Horquilla,4,724509.8260000004,4369272.65,39.443768945104416,-0.3910602400134223
1455213,A - Horquilla,4,723287.466,4373517.044,39.4822919777297,-0.4038310393347397
1455214,A - Horquilla,4,723321.9699999997,4373540.105,39.4824906024844,-0.4034225225347709
1455215,A - Horquilla,4,723328.233,4373543.207,39.482516898988855,-0.4033487333567987
1455216,A - Horquilla,8,725146.9299999997,4371620.636,39.464737465854945,-0.3828721716554163
1455217,A - Horquilla,6,725104.477,4371568.4629999995,39.46427894622582,-0.3833827654666969
1455218,A - Horquilla,8,725233.466,4371328.7809999995,39.46208778290831,-0.38196575292364926
1455219,A - Horquilla,4,729809.9029999999,4372698.017999999,39.473202761411414,-0.3283529503550584
1455220,A - Horquilla,6,724972.7259999998,4371282.498,39.461739346181616,-0.38500914241024364
1455221,A - Horquilla,8,725000.7240000004,4371714.635,39.465621794608076,-0.38453832840998575
1455222,A - Horquilla,6,725023.0389999999,4371715.409,39.46562292920049,-0.3842789259917543
1455223,A - Horquilla,8,724779.3849999998,4371958.738,39.46787684384844,-0.38702648481171326
1455224,A - Horquilla,4,729723.5829999996,4371907.550000001,39.46611094516154,-0.32962761416687486
1455225,A - Horquilla,6,725887.7489999998,4370641.467,39.45572975556936,-0.37460065803117687
1455226,A - Horquilla,4,729132.0829999996,4370476.009,39.453383436938616,-0.3369878069172866
1455227,A - Horquilla,4,731220.5779999997,4354232.368000001,39.30661862941884,-0.31834419170361195
1455228,A - Horquilla,4,726095.7079999996,4372081.509,39.468637205366235,-0.37169818659457093
1455229,A - Horquilla,6,728572.4709999999,4370953.596999999,39.45783087253717,-0.3433216446559082
1455230,A - Horquilla,4,728575.8289999999,4370956.868000001,39.45785942330766,-0.34328153424559193
1455231,A - Horquilla,2,724740.3039999995,4371995.706,39.46821980559026,-0.38746789147699906
1455232,A - Horquilla,8,724995.3590000002,4371882.187999999,39.46713137899564,-0.3845441349453062
1455233,A - Horquilla,8,724954.0010000002,4371906.977,39.467365318726735,-0.3850160736677964
1455234,A - Horquilla,4,725380.9989999998,4371379.467,39.46250541208343,-0.3802354450973067
1455235,A - Horquilla,10,729698.5930000003,4372621.168,39.47254076184753,-0.32967212532473245
1455236,A - Horquilla,4,725281.2089999998,4373663.034,39.48308634677932,-0.380623027544909
1455237,A - Horquilla,6,723590.8080000002,4372262.3440000005,39.47091924158121,-0.40072811885214443
1455238,A - Horquilla,8,724058.4009999996,4370714.124,39.45686164629226,-0.3958173518087702
1455239,A - Horquilla,4,726283.7209999999,4375223.800000001,39.496871838271765,-0.3684482766067939
1455240,A - Horquilla,2,726028.6660000002,4371636.300000001,39.46464742378474,-0.3726275726247585
1455241,A - Horquilla,2,726048.4160000002,4371631.384,39.464597988872015,-0.3723998888444043
1455242,A - Horquilla,4,725597.2209999999,4373262.523,39.479398486047096,-0.3770878268035756
1455243,A - Horquilla,6,726722.7489999998,4371976.217,39.46752454351477,-0.3644520025222919
1455244,A - Horquilla,2,724384.4989999998,4369843.134,39.44893669852212,-0.39232355498511295
1455245,A - Horquilla,2,725761.3679999998,4370095.892999999,39.450852082430856,-0.37625255311765815
1455246,A - Horquilla,2,725780.9780000001,4370090.4,39.450797498946955,-0.3760267313583209
1455247,A - Horquilla,2,725838.5549999997,4370149.952,39.4513184433497,-0.375338103173306
1455248,A - Horquilla,2,725812.2949999999,4370212.367000001,39.45188713697117,-0.37562188654665835
1455249,A - Horquilla,2,725793.1440000003,4370245.828,39.45219334613691,-0.3758329250982632
1455250,A - Horquilla,2,725825.5930000003,4370236.867000001,39.45210417952973,-0.3754592043271309
1455251,A - Horquilla,4,725830.4349999996,4370290.130000001,39.45258233990509,-0.37538497248413777
1455252,A - Horquilla,2,725775.148,4370323.952,39.45290127211642,-0.37601545357043487
1455253,A - Horquilla,2,725754.1900000004,4370043.328,39.4503808161784,-0.3763536621859197
1455254,A - Horquilla,2,725752.6490000002,4370023.5649999995,39.450203329514814,-0.3763782344845341
1455255,A - Horquilla,2,725715.5259999996,4370001.845000001,39.45001755203535,-0.37681658283574776
1455256,A - Horquilla,4,725777.0999999996,4370037.835000001,39.450325367974756,-0.37608952797635214
1455257,A - Horquilla,4,725862.9819999998,4370026.897,39.45020439814762,-0.37509611543136895
1455258,A - Horquilla,4,725767.3799999999,4369953.536,39.449569124302,-0.3762308783098617
1455259,A - Horquilla,4,725765.6459999997,4369934.131999999,39.449394919654,-0.3762575699084622
1455260,A - Horquilla,2,725717.6239999998,4369897.384,39.44907672843005,-0.37682753077784703
1455261,A - Horquilla,2,725767.8729999997,4369961.226,39.449638214247756,-0.37622255482748085
1455262,A - Horquilla,2,725724.9950000001,4369768.387,39.44791366962901,-0.3767855511181102
1455263,A - Horquilla,2,725746.5669999998,4369747.141000001,39.447716777474525,-0.37654228420440927
1455264,A - Horquilla,2,725799.2869999995,4369652.636,39.446852302811514,-0.37596216318124265
1455265,A - Horquilla,2,725756.0690000001,4369656.249,39.4468961506977,-0.3764626894475226
1455266,A - Horquilla,2,725729.835,4369579.788000001,39.44621478432874,-0.3767930984208976
1455267,A - Horquilla,2,725724.7759999996,4369540.255999999,39.445860274387755,-0.3768651905987836
1455268,A - Horquilla,2,725884.9989999998,4369526.884,39.4456979157551,-0.375009601269472
1455269,A - Horquilla,2,725935.0829999996,4369519.134,39.44561502342996,-0.3744307734994487
1455270,A - Horquilla,2,725935.9160000002,4369536.384,39.44577007539677,-0.3744152680736923
1455271,A - Horquilla,2,725950.2489999998,4369647.800000001,39.44676919205657,-0.3742111797979438
1455272,A - Horquilla,2,725949.9160000002,4369637.967,39.4466807707843,-0.37421837216186216
1455273,A - Horquilla,2,725971.3329999996,4369645.967,39.446747162746405,-0.37396702203129345
1455274,A - Horquilla,2,725970.0829999996,4369636.550000001,39.446662726520344,-0.3739847199948758
1455275,A - Horquilla,2,725955.4000000004,4369733.586999999,39.447540025235426,-0.3741223567575203
1455276,A - Horquilla,2,725983.591,4369735.011,39.44754544817185,-0.37379458368182295
1455277,A - Horquilla,2,725986.9550000001,4369766.604,39.44782893985675,-0.3737448387098586
1455278,A - Horquilla,2,725966.727,4369799.960000001,39.4481344893251,-0.3739683969272192
1455279,A - Horquilla,2,725987.4890000001,4369797.441,39.44810636901789,-0.37372820501191684
1455280,A - Horquilla,2,725985.2750000004,4369788.51,39.4480265603263,-0.3737569311581129
1455281,A - Horquilla,2,726017.3339999998,4369783.091,39.447969372295084,-0.37338656462030445
1455282,A - Horquilla,2,726041.9989999998,4369932.634,39.449308962545125,-0.37304959437291546
1455283,A - Horquilla,4,725977.9440000001,4369932.744999999,39.44932676791138,-0.3737932398047688
1455284,A - Horquilla,2,725967.2209999999,4369993.688999999,39.449878148418485,-0.37389711370900774
1455285,A - Horquilla,2,725956.3880000003,4370058.300000001,39.45046256499912,-0.37400102539144137
1455286,A - Horquilla,2,726769.6720000003,4371796.674000001,39.465896104124425,-0.3639681028399995
1455287,A - Horquilla,6,725923.1100000003,4370030.356000001,39.450219764981576,-0.3743968454717387
1455288,A - Horquilla,2,726055.1289999997,4370058.856000001,39.45044166222297,-0.37285442875425456
1455289,A - Horquilla,2,726014.2209999999,4370125.4120000005,39.45105147867985,-0.37330685525036655
1455290,A - Horquilla,2,726059.5549999997,4370157.356000001,39.45132711533442,-0.372769697721892
1455291,A - Horquilla,2,725968.5549999997,4370209.688999999,39.451822051571035,-0.373808535301922
1455292,A - Horquilla,2,725887.4160000002,4370176.384,39.4515435501446,-0.3747618654941872
1455293,A - Horquilla,2,725897.9160000002,4370200.050000001,39.4517538182878,-0.3746319498035829
1455294,A - Horquilla,6,725873.1100000003,4370148.023,39.45129201935114,-0.3749375576946754
1455295,A - Horquilla,2,725619.4369999999,4374635.028999999,39.49174677694838,-0.37636526889473804
1455296,A - Horquilla,4,725527.8329999996,4374609.884,39.49154446738686,-0.37743795630348764
1455297,A - Horquilla,2,725506.9989999998,4374714.467,39.492491295634785,-0.37764459829049546
1455298,A - Horquilla,8,725844.5829999996,4373055.634,39.47747136408296,-0.37428476155879087
1455299,A - Horquilla,2,725909.5360000003,4371542.523,39.46383459040495,-0.37404272912390735
1455300,A - Horquilla,10,724137.682,4372242.222999999,39.47059589518184,-0.39438355500765854
1455301,A - Horquilla,20,730132.8329999996,4372815.050000001,39.474169856125215,-0.3245621973323405
1455302,A - Horquilla,8,730136.3940000003,4372885.868000001,39.474806320857965,-0.32449640692066795
1455303,A - Horquilla,6,730114.1789999995,4373135.357999999,39.47705786410336,-0.32466833065891754
